textID,text,sentiment
5c3f0ab2aa,"or so a month. I put my 2 week`s notice in a little over a week ago, my last day is this friday!",neutral
e0635b5bbe,oh yea mspacers my boy just hooked up my page  it looks kewl at least i think so and it only took him 5 minutes www.myspace.com/missmickey,neutral
f0e3079931,"_babe woo! im getting mine on monday,cant wait  x",positive
85c86e7975, awww she`s laavly ;) I had to come in  but I`ve got a stunning wee tan (l) ;) yourself?,positive
e027da0b8d, yes please  and if you`re gone i might actually get some work done lol,neutral
992f2b16fb,"I`m really getting sick ugh **** nursing homes! Laying in bed, might go run later, watch some more movies with Austin. Sara & Sami left",negative
c97b52ace6," I saw you stalkerishly from the elevator, but Brookie was eating her moracca (?) So we had to go.",negative
48d8087f95,???-?? ? youtube ? ????,neutral
48037ebde3,calling mum too ask if she can by ice-cream,neutral
dffeaa7330,"_ having a very lazy day, playing xbox and drinking tea",neutral
55f2673e6b, Well thatï¿½s disappointing to hear.,negative
4ab133ebad, well if i use all my tweets will be the push to make me go to the shop. and by the time im back it will be over hopefully,positive
ed5a6ba312,My mom just texted me and told me that Rodney was chasing fireflies in their backyard. Awwwww I`m miss him    http://twitpic.com/66pn1,neutral
abae918052,is getting ready for bed. Happy Mother`s Day to all the mothers out there!,positive
7abffbad91, (blinks fast) its better now ... Lol thanks :-*,positive
36e6c80b35,My legs are killing me now.  but i know it`s a good pain all in all.,neutral
8ac49207e1," (cont) a bastardized version of French? It`s fun, believe me!",positive
c400a6bf99," alas, I am moving   (like where i`m moving too, but the actual moving, ugh) wish I could go too!",positive
45a9136ace,ready to go home,neutral
c6b72791c6,need to push diet to last level. Not too good last week lost 1 lb. . Better than a gain,neutral
d8b30029da,today Jon Doe plays at the Moho. ia m excited  itï¿½s gonna be funny.. but before i have to carry all the equipment and do the backline,positive
5.481448E+72,My back is killing me...  It won`t keep me from dropping it low...hope I got someone to pick it back up tho... LOL,neutral
ae1b6151f2,facebook is being a ****,negative
e0ef3a78fc,mad the rain got me...now i cant go see jaiden   *|)|/-\|\|/-\*,negative
9e36c68f31,I am at my grandparents place,neutral
01f7a3b229,hi from chile!!! It`s 9 deg C  winter`s coming....cant wait for cali sun.,neutral
8c015be59f,i dont feel very good,negative
72bafdda6a, I was born there,neutral
6c2ac7dbcb, congradts on ur show  Even tho i wasnt there lol,positive
ea953646cb,damjust finished watching Prison Break: the final break...omg i dont think i`ve cried so hard for a show..Finally understand the finale,positive
84200d46e6,"Visiting the grandparents in Manhattan, and dropping off my sister for the week! I wish I had an excuse to be so tired today..",negative
0c95eb579e,"so glad it is friday  two classes, then lazy afternoon. too bad it isnt nice and warm out today",neutral
ba047dae2b, good luck.. Finally your long time will of panvel tweetup finally coming true..,positive
6be832d308,"Heading off to Hollywood Studios today  Manta and Kraken were both awesome yesterday, feeling like doing a few more rides!!",positive
0bb43bf3bc,This weekend is going to be packed full of work for school  No life this summer I`m afraid.,negative
9b81e91703,Please read my blog http://amandallynn.blogspot.com/ I`m not having the best day,negative
66f9e8ee5e,_Aid16 Goodnight!,neutral
6c7f3f8a21, Welcome,positive
6ec800a85c,"Ha! Thanks Bryan! And don`t remind me about the state budget issues.  Actually, Steve only has 6 staffers in 3 offices.",positive
56c68e6b45," Thanks, none close to me.",positive
ec1c6989b0,"watered the tomato plants, pepper plants and lettuce, feeling all homely! off out with Freddie for a fun-packed day",positive
1b65a5216d, haha i will remember that  ****,neutral
61fee88949," will do  hee after exams, i`ll give u plenty of shows. HAHA hopeless me",neutral
7411938f57, I sorry,positive
2f36645604," Awww, it does remind me of getting ready for the ball.",neutral
b38290dfd8," You did know, you just couldn`t remember!!",negative
2c7965a544,_bishop  sez need to get u to look at my flights again  will email ur work tonite,neutral
1a46538172,"if so, the TMobile G1 is the Hummer H1. I wish I had the battery life of an iPhone!",positive
a732d0a8eb,nite nite twitts i wish u all a happy sunday i already have my major gift my my 2kids-my bro-n @_agressiva23 n 1 other gift on d way  tyg,positive
b2e551b292,Omg. Its 1:47 am and Kim Possible is on Disney Channel right now. I am glued to the screen,positive
40ecb95c7e,at first i thought bar life meant you were partying nonstop to catch up for the last 2 years...lol shoulda known better,positive
8a2a4790e0,Work in that heat is horrible !,negative
5a7c51d790, someone came in when I was sleeping off my national passtime and turned me human,positive
e5909bf38b, I see you didn`t shave your head. But I *LOVE* the cut.  I`m glad you didn`t shave it. Your hair`s too pretty!,positive
fddcbe9285,"_starr Yep, the Hawkesbury Classic starts at Windsor, home of said DJ",neutral
7c7a445b8d," I am twittering, LIKE A BOSS. Thanks Savvv",positive
fe6301dd3a,my sleep pattern is screwed i need to try and stay up 2 midnight so i can get some decent sleep coz i havent slept,positive
fd98097a71, Since the demise of Woolworths it isn`t easy to find reasonably priced pick n mix anywhere,negative
a7b4ba7093,may the fourth be with you! happy star wars day,positive
6d2170e60f," I`ve been unlocked for decades now...just not lucky, never have been.  Gottta make my own luck and that involves $$$$$",negative
33acc93d94,Taking care of yucky stuff.,negative
5eb0846f97,homework on a friday night...lame,negative
36cf9fdd08,Always thinking about to look for a good place to appericiate everyone who supports me on every site I joined,positive
1af165ffbe,industrial tommorow! oh yeah & I get to go see a bunch of old people go away forever & I will probably cry all over the place.,negative
c9aadfab6b,"can`t believe I just drove all the way back to school...whatever HAPPY MOTHER`S DAY: Mommy, Precious, Candis and Granny",positive
de1f8970e0,at the redi med. getting checked for strep throat.,neutral
07d9362105,I`m either always on the train or at work,neutral
093021fd94,i hope it doesnt rain tonight tomorrow my fam. comes to visit swimming pool and carne asada  if it rains the pool is going to be dirty,positive
181de1d263,"Laughing for no reason...maybe its because its 2:27 and I`m tired, haha. Maybe i should go to bed  Night!",negative
6e047da71b, That`s me on a good day,positive
d86b813a34,_Greta That is so not good.  Your box is worth way more than that!,negative
b7797a8477,I created my account just to get a chance to chat with you (: I ADMIRE YOU! you`re amazing! you inspire me to write  <3,positive
e387419315,Think I`ll go enjoy the sun`s rays again...I LOVE being off work,positive
4287a0fce7," hahaha, I was busy, now I see what I replied to you! Yes that is true",positive
c3d345d7b6, thank you cici  right back at ya!,positive
9810abc707, very bad.,negative
0eeaff566e, he`s not logging in yet.  and i doubt if he will check his his replies here in twitter. but we must keep on trying!,neutral
79f0f587fd,Very content with my life at the moment,neutral
19aca1cc70," thanks, i feel a lot better now.. but it hurt like hell!!!  good luck with the lousy student writing.",neutral
09ed11dfa4, Thank you  x,positive
bfe82383f6, I think we have it pretty much figured out.  added a box in the Helsinki group where you can see the tweets,positive
8ddbe8e99b,I must have just missed   & I guess I scared  & _TX off...  Sorry,negative
40dca4d03d," esther rhymes with: investor, tester, jester, pester, polyester, semester, sylvester, requester... just to name a few",neutral
ced528f7dc,http://twitpic.com/4vdc3 - Lexus has the Twitpic! Happy mother`s day to you Lexus.  I hopw it`s a nice one for you.,positive
082b93228a,Last night in Australia,neutral
59aa18c798,i was an extra. got ready for work for nothing. studying all night,neutral
15b87a49f3,_uts bass love,positive
3d6165b5f7,omg J.O.N.A.S. is my new fave show <3 one guess as to why hahahha,positive
ee0d5790a6,it`s Mothers Day today,neutral
0ba81cca59, Yeah it is. Thanks,positive
78957c7648,_i_am_jes YAY! congrats! i`m afraid to check my grades!,neutral
2573cc2604,I feel really bad for female racoons with abusive racoon husbands... when you always have black eyes- no one can help,negative
107ea66e13,Same Difference Today  going to go and have a shower then get ready!,neutral
6c2e853e4c,??????? #bash ?? ??????? ????????? ????,neutral
9955130b68,"Its prob cuz I don`t really like sleeping in late, even if I tried.",negative
6d6391cb8e, Congrats on the knottie man!,positive
3e49b93467,"Awww. Don`t mean to sound like an overgrown age 37 baby, but I`m still stick. Not as bad as yesterday, but still bad.",negative
7c50208f64," i guess your cooler than me, tony hawk never replied to me",neutral
7d911875ad,Wishing I could kidnap  from work,neutral
3d1318d372, there coming this year ^-^  wiL said it himself  but yes now would be good.,positive
c57301fb4d,I ran out of Eclipse mints,neutral
b4f9541a41, tweeten maar,neutral
f83955956a,"i`m watching missing pieces, just coz the theme song is lost without you",negative
9a03198e38," need some more enthu movie guys for that. Right now it`s just you,  and @_Anshul",neutral
ecf25bb855, **** i hope theyr all wrong we need him,negative
9f146eb43b,No... have to go on cruches next 2 weeks,neutral
e302ba395c,My throat is killing me,negative
bab6ffe982, im back on twitter.,neutral
c95f98a2b8,looked up weather for greece this weekend....80 and sunny OMGZ,neutral
6e638ba726,awww  I`ll let you off - but you`d better be there for my next 30th! XD,positive
d45ad63346, YoYo door nazis refused me entry on account of no ID  gutted! Heard it was a good night tho.. Next time I`ll come prepared!,neutral
317b13bd9d," ah! well, I`ll see if I can find u later in the week.  I am tempted to look at Leica`s this week. LOL. We could go check it out.",neutral
35c1084565, babe u aint been reading my tweets- my phone has fallen apart. My new on comes nxt wk. The track ball keeps fallin out my phone,neutral
b57188597f,hhahaa!    its well strange just woke up to an empty house ahah  lolllllyyyyyyyy<3 love that dog,neutral
4f5340eafa,"_nexus he has to have a new suitcase, but he is just so bloody indecicive, everytime he wants to buy something it takes HOURS",negative
10ed94f7b0,_s make me tea pleaseeeeeeeeeee,neutral
1067c256cc, classes. n bout to make sum breakfast..,neutral
b8d2a9667c, oh dear.. u serious? so how does one prevent bites??  I`m so itchy its distracting while editing.. *sigh*,negative
da9e7cabbc,Sports car + curb = flat tire.,neutral
845889ea57,i think i just good stood up...,positive
d632d916e1,"Omnomnom    JUST came online to 69 unread emails, as well as my backlog from yesterday  http://tinyurl.com/lxjdjc",neutral
3d4f44b382,hook up with Rian van Staden on Twitter. He is a (much) better cook and may have some more concrete suggestions,positive
7048b3a9c0," Nako! Umuulan pa naman!  Anyway, enjoy the bike rides!",positive
b66503f26a,has just discovered a great site!,positive
c6787281f9, Oohh Yaay like it !  ?    Love ya,positive
8dee9a95f0,DotA is an addiction...i waste 6-7 hours playing dota,negative
d9c836bb8b, Yeah. It totally sucks.  I hate not being able to breathe! Thanks for the ff!,neutral
6b2c6b3095, How long before the Frisbee Golfer 'accidentally' catches one in the back of the head from his friend,negative
caf738c7d5,_Lhoste Thanks you so much for following me on Twitter; I hope you find it as exciting as I do! Looking forward to your tweets!,positive
7c26a466b6,hi guys just doing da usael notmuch really! <3 sad me,negative
